CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 1 DEL ESTABLECIMIENTO,TELEFONO 2 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 2 DEL ESTABLECIMIENTO,FECHA DE CONSTRUCCION,FECHA DE INICIO DE OPERACION,CLAVE UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA ESPECIFICA,UNIDAD MOVIL MODELO,CLAVE UNIDAD MOVIL PROGRAMA,UNIDAD MOVIL PROGRAMA,CLAVE UNIDAD MOVIL TIPO,UNIDAD MOVIL TIPO,CLAVE UNIDAD MOVIL TIPOLOGIA,UNIDAD MOVIL TIPOLOGIA,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO,COMENTARIOS DE LA VALIDACION,CLAVE MOTIVO BAJA,MOTIVO BAJA,FECHA EFECTIVA DE BAJA
CSSMP003565,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,27,CHIAPA DE CORZO,1,CHIAPA DE CORZO,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,24.0,CARRETERA,A LA TRITURADORA,MZ 55 ,LT 715,7.0,COLONIA,JULIO CESAR RUIZ FERRO,29163.0,ENTRE CALLE ESQ. PARAISO Y / CEIBA / ADOLFO DE LA HUERTA,1,EN OPERACION,XAXX111111,9611454127.0,,,,,10/09/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.742399,-93.047111,A,ALTA,09/11/2022,,,,
CSSMP003570,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,107,VILLA CORZO,200,REVOLUCION MEXICANA,4,VILLAFLORES,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,CENTRAL,6 ,,7.0,COLONIA,REVOLUCION MEXICANA,30533.0,ENTRE CALLE ESQ. AV. CENTRAL Y PRIMERA NORTE / PRIMERA ORIENTE,1,EN OPERACION,XAXX111111,9656881070.0,,,,,21/07/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.170141,-93.074647,A,ALTA,09/11/2022,,,,
CSSMP003582,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,24.0,CARRETERA,LIBRAMIENTO SUR ORIENTE,258 ,,7.0,COLONIA,POTRERO MIRADOR,29087.0,ENTRE CALLE 1A ORIENTE SUR Y GUADALAJARA / VIENA,1,EN OPERACION,XAXX111111,9616636524.0,,,,,12/07/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.73506,-93.118221,A,ALTA,09/11/2022,,,,
CSSMP003594,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,73,RAYON,1,RAYON,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,24.0,CARRETERA,RAYON-SOLISTAHUACAN,S/N ,,7.0,COLONIA,RAYON,29740.0,ENTRE CALLE CENTRAL SUR Y PRIMERA ORIENTE SUR / SEGUNDA SUR ORIENTE,1,EN OPERACION,XAXX111111,9196858210.0,,,,,19/07/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.200034,-93.011138,A,ALTA,09/11/2022,,,,
CSSMP003606,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,107,VILLA CORZO,1,VILLA CORZO,4,VILLAFLORES,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,CENTRAL NORTE,S/N ,,7.0,COLONIA,VILLA CORZO,30520.0,ENTRE CALLE CENTRAL Y PRIMERA SUR / PRIMERA PONIENTE,1,EN OPERACION,XAXX111111,9656516594.0,,,,,23/07/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.185561,-93.2685,A,ALTA,09/11/2022,,,,
CSSMP003611,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,99,LA TRINITARIA,1,LA TRINITARIA,3,COMITÁN,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,CENTRAL PONIENTE,737 ,,7.0,COLONIA,VILLA LA TRINITARIA,30160.0,ENTRE CALLE INTERNACIONAL Y SEXTA AVENIDA PONIENTE SUR / SEGUNDA CALLE SUR PONIENTE,1,EN OPERACION,XAXX111111,9631082308.0,,,,,01/06/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.117096,-92.055093,A,ALTA,09/11/2022,,,,
CSSMP003623,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,65,PALENQUE,1,PALENQUE,6,PALENQUE,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,7.0,CALZADA,LAZARO CARDENAS,S/N ,,7.0,COLONIA,PAKAL-NA,29960.0,ENTRE CALLE CONSTITUCION Y SANTA ISABEL / INDEPENDENCIA,1,EN OPERACION,XAXX111111,9163455111.0,,,,,12/05/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.540611,-91.991056,A,ALTA,09/11/2022,,,,
CSSMP003635,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,43,IXTACOMITAN,1,IXTACOMITAN,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,5 DE MAYO,15 ,,7.0,COLONIA,IXTACOMITAN,29570.0,ENTRE CALLE CARR. PICHUCALCO TAPACHULA Y CONSTITUCION / ALDAMA,1,EN OPERACION,XAXX111111,9323239235.0,,,,,01/03/2018,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.42973,-93.095616,A,ALTA,09/11/2022,,,,
CSSMP003640,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,MACTUMATZA,740 ,,7.0,COLONIA,SAN PEDRO PROGRESIVO,40880.0,,1,EN OPERACION,XAXX111111,9616535010.0,,,,,25/09/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.773528,-93.081281,A,ALTA,09/11/2022,,,,
CSSMP003652,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,16,CATAZAJA,1,CATAZAJA,6,PALENQUE,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,MORELOS,S/N ,,7.0,COLONIA,CATAZAJA,20250.0,,1,EN OPERACION,XAXX111111,9163660129.0,,,,,21/08/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.725228,-92.013053,A,ALTA,09/11/2022,,,,
CSSMP003664,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,24.0,CARRETERA,CARRETERA A VILLA FLORES,915 ,,7.0,COLONIA,BENITO JUAREZ,8400.0,ENTRE CALLE DECIMA NOVENA SUR ORIENTE Y VIGESIMA SUR ORIENTE / FRANCISCO I. MADERO,1,EN OPERACION,XAXX111111,9656881946.0,,,,,20/05/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.736927,-93.111924,A,ALTA,09/11/2022,,,,
CSSMP003676,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,19,COMITAN DE DOMINGUEZ,1,COMITAN DE DOMINGUEZ,3,COMITÁN,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,QUINTA NORTE ORIENTE,S/N ,,7.0,COLONIA,EL CEDRO,9400.0,,1,EN OPERACION,XAXX111111,9636323648.0,,,,,03/05/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.26022,-92.13221,A,ALTA,09/11/2022,,,,
CSSMP003681,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,4,ALTAMIRANO,1,ALTAMIRANO,9,OCOSINGO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,20 DE NOVIEMBRE,S/N ,,7.0,COLONIA,CENTRO ALTAMIRANO,29040.0,ENTRE CALLE ESQ. 1RA NTE. OTE. CONSTITUCION / 2DA NTE. OTE. / FRANCISCO JAVIER MINA Y / 2DA NTE. OTE. / FRANCISCO JAVIER MINA,1,EN OPERACION,XAXX111111,9196736469.0,,,,,17/03/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.7359,-92.03772,A,ALTA,09/11/2022,,,,
CSSMP003693,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,12,BERRIOZABAL,746,CIUDAD MAYA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,BERRIOZABAL,S/N ,,7.0,COLONIA,CIUDAD MAYA,8400.0,ENTRE CALLE SHAGUTI / PENIPAK Y PENIPAK,1,EN OPERACION,XAXX111111,9616902841.0,,,,,30/01/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.73706,-93.31373,A,ALTA,09/11/2022,,,,
CSSMP003705,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,4.0,BOULEVARD,PRESA CHICOASEN,810 ,,7.0,COLONIA,AMPLIACION LAS PALMAS,53714.0,ENTRE CALLE ESQ. PRESA SHIPOINA Y PRESA PEÑITAS / PRESA IXTANPANTONGO,1,EN OPERACION,XAXX111111,9616882156.0,,,,,18/10/2016,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.756251,-93.088411,A,ALTA,09/11/2022,,,,
CSSMP003710,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,FRAMBOYAN SUR,MZ. 66 ,LT 6,7.0,COLONIA,PATRIA NUEVA,6300.0,,1,EN OPERACION,XAXX111111,9612230959.0,,,,,18/10/2016,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.75887,-93.07282,A,ALTA,09/11/2022,,,,
CSSMP003722,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,74,REFORMA,1,REFORMA,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,17.0,PERIFÉRICO,PERIFERICO JOAQUIN MIGUEL GUTIERREZ,S/N ,,7.0,COLONIA,GUADALUPE VICTORIA,55767.0,ENTRE CALLE ESQ. AV. BAJA CALIFORNIA / SIN NOMBRE Y / SIN NOMBRE / RIO LAJA,1,EN OPERACION,XAXX111111,9173288722.0,,,,,01/02/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.85581,-93.15631,A,ALTA,09/11/2022,,,,
CSSMP003734,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,8A  NORTE   ,13 ,,7.0,COLONIA,5 DE FEBRERO,22170.0,ENTRE CALLE 29A. PONIENTE / 31A. PONIENTE / 10A. Y AV. 8A  NORTE  ,1,EN OPERACION,XAXX111111,9626288273.0,,,,,13/07/2016,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.92262,-92.25946,A,ALTA,09/11/2022,,,,
CSSMP003746,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,1,ACACOYAGUA,1,ACACOYAGUA,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,CENTRAL MIGUEL HIDALGO NORTE,S/N ,,7.0,COLONIA,ACACOYAGUA,22165.0,"ENTRE CALLE ESQ. YUCATAN ORIENTE / NUEVO LEON ORIENTE / CONSTITUCION NORTE Y ACACOYAGUA, CHIS",1,EN OPERACION,XAXX111111,9186474114.0,,,,,01/09/2016,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.34407,-92.67389,A,ALTA,09/11/2022,,,,
CSSMP003751,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,12,BERRIOZABAL,1,BERRIOZABAL,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,CENTRAL,S/N ,,7.0,COLONIA,BERRIOZABAL CENTRO,52757.0,ENTRE CALLE 4TA. ORIENTE NORTE Y 5TA. ORIENTE NORTE,1,EN OPERACION,XAXX111111,9612493294.0,,,,,29/08/2021,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.79837,-93.26819,A,ALTA,09/11/2022,,,,
CSSMP003763,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,PROSPERIDAD,S/N ,5 Y 6,7.0,COLONIA,VIDA MEJOR,50290.0,ENTRE CALLE CTO. PROSPERIDAD PONIENTE SUR Y CLL. SAN CRISTOBAL,1,EN OPERACION,XAXX111111,9612123928.0,,,,,13/06/2016,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.75267,-93.06089,A,ALTA,09/11/2022,,,,
CSSMP003775,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,DEL ROBLE,313 ,,7.0,COLONIA,REAL DEL BOSQUE,2600.0,ENTRE CALLE ESQ. BLVD. DEL NOGAL Y AV. DEL ROBLE,1,EN OPERACION,XAXX111111,9612237339.0,,,,,20/06/2016,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.70172,-93.17331,A,ALTA,09/11/2022,,,,
CSSMP003780,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,7.0,CALZADA,LAS ARBOLEDAS,MZ C ,LT 27,7.0,COLONIA,13 DE JULIO,25140.0,ENTRE CALLE ESQUINA EUCALIPTO SUR Y PRIMAVERA SUR / LAS PALMAS,1,EN OPERACION,XAXX111111,9612235146.0,,,,,11/12/2015,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.753832,-93.076133,A,ALTA,09/11/2022,,,,
CSSMP003792,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,24.0,CARRETERA,PANAMERICANA KM 1168,26 ,,7.0,COLONIA,BISMARK,1377.0,,1,EN OPERACION,XAXX111111,9676314358.0,,,,,02/10/2015,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.73027,-92.65897,A,ALTA,09/11/2022,,,,
CSSMP003804,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,9.0,CIRCUITO,LAS CASAS PONIENTE,154 ,MZ. 4 LT. 11,7.0,COLONIA,LA MISION,34147.0,ENTRE CALLE COVADONGA Y MALINALCO / OCUILAPA,1,EN OPERACION,XAXX111111,9611213255.0,,,,,01/12/2015,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.73989,-93.0738,A,ALTA,09/11/2022,,,,
CSSMP003816,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,SANTA TERESA (AV. LOS TAMARINDOS),MZ.22 LT 19 A ,,7.0,COLONIA,SANTA CRUZ,34000.0,ENTRE CALLE SAN JACINTO Y LOS TAMARINDOS,1,EN OPERACION,XAXX111111,9611255000.0,,,,,20/07/2015,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.78583,-93.10943,A,ALTA,09/11/2022,,,,
CSSMP003821,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,71,VILLA COMALTITLAN,1,VILLA COMALTITLAN,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,CENTRAL NORTE,S/N ,,7.0,COLONIA,VILLA COMALTITLAN CENTRO,23472.0,ENTRE CALLE ESQ. TERCERA ORIENTE Y QUINTA PONIENTE NORTE / PRIMERA PONIENTE,1,EN OPERACION,XAXX111111,9186460347.0,,,,,14/11/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.21595,-92.57691,A,ALTA,09/11/2022,,,,
CSSMP003833,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,86,SUCHIAPA,1,SUCHIAPA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,CENTRAL NORTE,365 ,,7.0,COLONIA,SUCHIAPA,24640.0,ENTRE CALLE 2A AV. NORTE OTE Y 3A AV. NORTE OTE / 1A PONIENTE NORTE,1,EN OPERACION,XAXX111111,9616562051.0,,,,,08/04/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.62577,-93.10174,A,ALTA,09/11/2022,,,,
CSSMP003845,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,19,COMITAN DE DOMINGUEZ,1,COMITAN DE DOMINGUEZ,3,COMITÁN,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,11A. CALLE SUR PONIENTE,S/N ,C,7.0,COLONIA,LATINOAMERICANA,52700.0,ENTRE CALLE 7A. AV. PONIENTE SUR Y 9A. AV. PONIENTE SUR / 9A SUR PONIENTE,1,EN OPERACION,XAXX111111,9636367434.0,,,,,03/06/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.23747,-92.13924,A,ALTA,09/11/2022,,,,
CSSMP003850,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,35,FRONTERA HIDALGO,1,FRONTERA HIDALGO,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,2DA NORTE,S/N ,,7.0,COLONIA,PUEBLO FRONTERA HIDALGO,29045.0,,1,EN OPERACION,XAXX111111,9626986354.0,,,,,18/09/2017,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.7778,-92.17615,A,ALTA,09/11/2022,,,,
CSSMP003862,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,INDEPENDENCIA,C-18 ,INT. 3,7.0,COLONIA,INFONAVIT SOLIDARIDAD 2000,1090.0,ENTRE CALLE HECHOS Y UNIFICACION / LA UNIDAD,1,EN OPERACION,XAXX111111,9621202916.0,,,,,14/05/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.882461,-92.3015,A,ALTA,09/11/2022,,,,
CSSMP003874,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,8,ANGEL ALBINO CORZO,1,JALTENANGO DE LA PAZ (ANGEL ALBINO CORZO),4,VILLAFLORES,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,3.0,AVENIDA,1RA. NORTE ORIENTE,3 ,,7.0,COLONIA,CENTRO,55770.0,ENTRE CALLE 1A ORIENTE NORTE Y CENTRAL NORTE,1,EN OPERACION,XAXX111111,9926551110.0,,,,,01/02/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.87236,-92.72309,A,ALTA,09/11/2022,,,,
CSSMP003886,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FUNDACION BEST A.C.,FUNDACION BEST A.C.,5.0,CALLE,5TA AV SUR ORIENTE,404 ,D,7.0,COLONIA,TUXTLA GUTIERREZ CENTRO,34279.0,ENTRE CALLE ESQ. 3ERA SUR ORIENTE Y M. ARISTA,1,EN OPERACION,XAXX111111,9616133849.0,,,,,07/10/2008,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.74908,-93.11444,A,ALTA,09/11/2022,,,,
